,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence,name,peak,hit
0,0.13,https://api.spotify.com/v1/audio-analysis/6fujklziTHa8uoM5OQSfIo,0.794,291893,0.646,6fujklziTHa8uoM5OQSfIo,0.0,0,0.14,-6.235,1,0.0614,145.931,4,https://api.spotify.com/v1/tracks/6fujklziTHa8uoM5OQSfIo,audio_features,spotify:track:6fujklziTHa8uoM5OQSfIo,0.322,Black Beatles,1,1
1,0.168,https://api.spotify.com/v1/audio-analysis/7MXVkk9YMctZqd1Srtv4MB,0.675,230453,0.595,7MXVkk9YMctZqd1Srtv4MB,3.36e-06,7,0.136,-7.033,1,0.284,185.998,4,https://api.spotify.com/v1/tracks/7MXVkk9YMctZqd1Srtv4MB,audio_features,spotify:track:7MXVkk9YMctZqd1Srtv4MB,0.491,Starboy,2,1
2,0.414,https://api.spotify.com/v1/audio-analysis/7BKLCZ1jbUBVqRi2FVlTVw,0.748,244960,0.524,7BKLCZ1jbUBVqRi2FVlTVw,0.0,8,0.111,-5.599,1,0.0338,95.01,4,https://api.spotify.com/v1/tracks/7BKLCZ1jbUBVqRi2FVlTVw,audio_features,spotify:track:7BKLCZ1jbUBVqRi2FVlTVw,0.661,Closer,1,1
3,0.034,https://api.spotify.com/v1/audio-analysis/6b8Be6ljOzmkOmFslEb23P,0.818,225983,0.803,6b8Be6ljOzmkOmFslEb23P,0.0,1,0.153,-4.282,1,0.0797,106.97,4,https://api.spotify.com/v1/tracks/6b8Be6ljOzmkOmFslEb23P,audio_features,spotify:track:6b8Be6ljOzmkOmFslEb23P,0.632,24K Magic,4,1
4,0.0373,https://api.spotify.com/v1/audio-analysis/1pKeFVVUOPjFsOABub0OaV,0.65,226160,0.728,1pKeFVVUOPjFsOABub0OaV,0.0,6,0.328,-5.914,0,0.232,159.167,4,https://api.spotify.com/v1/tracks/1pKeFVVUOPjFsOABub0OaV,audio_features,spotify:track:1pKeFVVUOPjFsOABub0OaV,0.619,Side To Side,4,1
5,0.0578,https://api.spotify.com/v1/audio-analysis/2y5aJvzXhHPA94U5GFAcXe,0.737,245653,0.452,2y5aJvzXhHPA94U5GFAcXe,1.48e-05,0,0.187,-8.366,1,0.0534,117.962,4,https://api.spotify.com/v1/tracks/2y5aJvzXhHPA94U5GFAcXe,audio_features,spotify:track:2y5aJvzXhHPA94U5GFAcXe,0.096,I Don't Wanna Live Forever (Fifty Shades Darker),6,1
6,0.0995,https://api.spotify.com/v1/audio-analysis/0H8XeaJunhvpBdBFIYi6Sh,0.613,234213,0.702,0H8XeaJunhvpBdBFIYi6Sh,0.0,7,0.116,-6.498,1,0.0458,133.932,4,https://api.spotify.com/v1/tracks/0H8XeaJunhvpBdBFIYi6Sh,audio_features,spotify:track:0H8XeaJunhvpBdBFIYi6Sh,0.372,Deja Vu,7,1
7,0.00381,https://api.spotify.com/v1/audio-analysis/1lItf5ZXJc1by9SbPeljFd,0.807,144244,0.887,1lItf5ZXJc1by9SbPeljFd,0.0,1,0.391,-3.892,1,0.275,160.517,4,https://api.spotify.com/v1/tracks/1lItf5ZXJc1by9SbPeljFd,audio_features,spotify:track:1lItf5ZXJc1by9SbPeljFd,0.78,Juju On That Beat (TZ Anthem),5,1
8,0.235,https://api.spotify.com/v1/audio-analysis/3ibKnFDaa3GhpPGlOUj7ff,0.656,256733,0.578,3ibKnFDaa3GhpPGlOUj7ff,0.0,7,0.118,-8.97,0,0.0922,94.514,4,https://api.spotify.com/v1/tracks/3ibKnFDaa3GhpPGlOUj7ff,audio_features,spotify:track:3ibKnFDaa3GhpPGlOUj7ff,0.556,Let Me Love You,4,1
9,0.341,https://api.spotify.com/v1/audio-analysis/3PGdPUMdUg7a3Tgr5gkfKK,0.776,214265,0.62,3PGdPUMdUg7a3Tgr5gkfKK,0.0,7,0.0978,-6.198,1,0.067,100.025,4,https://api.spotify.com/v1/tracks/3PGdPUMdUg7a3Tgr5gkfKK,audio_features,spotify:track:3PGdPUMdUg7a3Tgr5gkfKK,0.427,Don't Wanna Know,7,1
10,0.435,https://api.spotify.com/v1/audio-analysis/6AGON2BGdPmPMJGiiNuuwl,0.713,201667,0.419,6AGON2BGdPmPMJGiiNuuwl,2.87e-06,11,0.126,-10.668,1,0.356,91.634,4,https://api.spotify.com/v1/tracks/6AGON2BGdPmPMJGiiNuuwl,audio_features,spotify:track:6AGON2BGdPmPMJGiiNuuwl,0.253,Immortal,11,0
11,0.108,https://api.spotify.com/v1/audio-analysis/343YBumqHu19cGoGARUTsd,0.927,210937,0.488,343YBumqHu19cGoGARUTsd,0.0,9,0.196,-9.433,0,0.42,133.987,4,https://api.spotify.com/v1/tracks/343YBumqHu19cGoGARUTsd,audio_features,spotify:track:343YBumqHu19cGoGARUTsd,0.605,Fake Love,10,1
12,0.358,https://api.spotify.com/v1/audio-analysis/0utlOiJy2weVl9WTkcEWHy,0.894,216520,0.284,0utlOiJy2weVl9WTkcEWHy,0.000487,11,0.11,-13.002,0,0.33,138.944,4,https://api.spotify.com/v1/tracks/0utlOiJy2weVl9WTkcEWHy,audio_features,spotify:track:0utlOiJy2weVl9WTkcEWHy,0.413,Neighbors,13,0
13,0.21,https://api.spotify.com/v1/audio-analysis/1PSBzsahR2AKwLJgx8ehBj,0.675,239293,0.69,1PSBzsahR2AKwLJgx8ehBj,0.0,2,0.287,-4.761,1,0.132,137.817,4,https://api.spotify.com/v1/tracks/1PSBzsahR2AKwLJgx8ehBj,audio_features,spotify:track:1PSBzsahR2AKwLJgx8ehBj,0.272,Bad Things,10,1
14,0.0841,https://api.spotify.com/v1/audio-analysis/6i0V12jOa3mr6uu4WYhUBr,0.732,195920,0.396,6i0V12jOa3mr6uu4WYhUBr,3.58e-05,4,0.105,-9.348,0,0.0286,90.024,4,https://api.spotify.com/v1/tracks/6i0V12jOa3mr6uu4WYhUBr,audio_features,spotify:track:6i0V12jOa3mr6uu4WYhUBr,0.548,Heathens,2,1
15,0.176,https://api.spotify.com/v1/audio-analysis/5hTpBe8h35rJ67eAWHQsJx,0.941,209640,0.323,5hTpBe8h35rJ67eAWHQsJx,0.0,10,0.205,-10.307,1,0.506,120.036,4,https://api.spotify.com/v1/tracks/5hTpBe8h35rJ67eAWHQsJx,audio_features,spotify:track:5hTpBe8h35rJ67eAWHQsJx,0.662,Caroline,12,0
16,0.236,https://api.spotify.com/v1/audio-analysis/0qy5D3OJre7SPJNMOL9I71,0.886,225205,0.525,0qy5D3OJre7SPJNMOL9I71,0.0,8,0.057,-7.39,1,0.132,145.99,4,https://api.spotify.com/v1/tracks/0qy5D3OJre7SPJNMOL9I71,audio_features,spotify:track:0qy5D3OJre7SPJNMOL9I71,0.708,Broccoli,5,1
17,0.0294,https://api.spotify.com/v1/audio-analysis/0prNGof3XqfTvNDxHonvdK,0.591,230227,0.741,0prNGof3XqfTvNDxHonvdK,0.0,0,0.11,-5.751,1,0.139,97.048,4,https://api.spotify.com/v1/tracks/0prNGof3XqfTvNDxHonvdK,audio_features,spotify:track:0prNGof3XqfTvNDxHonvdK,0.452,Scars To Your Beautiful,13,0
18,0.39,https://api.spotify.com/v1/audio-analysis/4Ce37cRWvM1vIGGynKcs22,0.712,181880,0.62,4Ce37cRWvM1vIGGynKcs22,0.0,4,0.0994,-4.187,1,0.0888,99.953,4,https://api.spotify.com/v1/tracks/4Ce37cRWvM1vIGGynKcs22,audio_features,spotify:track:4Ce37cRWvM1vIGGynKcs22,0.494,Starving,12,0
19,0.164,https://api.spotify.com/v1/audio-analysis/0bYg9bo50gSsH3LtXe2SQn,0.335,241107,0.625,0bYg9bo50gSsH3LtXe2SQn,0.0,7,0.0708,-7.462,1,0.0386,150.277,4,https://api.spotify.com/v1/tracks/0bYg9bo50gSsH3LtXe2SQn,audio_features,spotify:track:0bYg9bo50gSsH3LtXe2SQn,0.346,All I Want For Christmas Is You,11,0
20,0.642,https://api.spotify.com/v1/audio-analysis/3pjUyVbFmM96tYhSaKJwTt,0.58,331480,0.519,3pjUyVbFmM96tYhSaKJwTt,0.00116,11,0.0936,-10.653,0,0.251,107.401,4,https://api.spotify.com/v1/tracks/3pjUyVbFmM96tYhSaKJwTt,audio_features,spotify:track:3pjUyVbFmM96tYhSaKJwTt,0.242,Change,21,0
21,0.776,https://api.spotify.com/v1/audio-analysis/0HtOJj7Kl74s1Ngf3MWeif,0.435,209080,0.202,0HtOJj7Kl74s1Ngf3MWeif,0.0976,2,0.245,-15.097,1,0.0702,139.574,4,https://api.spotify.com/v1/tracks/0HtOJj7Kl74s1Ngf3MWeif,audio_features,spotify:track:0HtOJj7Kl74s1Ngf3MWeif,0.0429,She's Mine Pt.1,22,0
22,0.00635,https://api.spotify.com/v1/audio-analysis/51YZAJhOwIC5Gg3jMbAmhZ,0.518,309973,0.858,51YZAJhOwIC5Gg3jMbAmhZ,0.00494,0,0.0652,-6.146,1,0.0685,117.909,4,https://api.spotify.com/v1/tracks/51YZAJhOwIC5Gg3jMbAmhZ,audio_features,spotify:track:51YZAJhOwIC5Gg3jMbAmhZ,0.261,For Whom The Bell Tolls,23,0
23,0.789,https://api.spotify.com/v1/audio-analysis/2z3joGXrdGL2iEjIKQTiN1,0.857,194347,0.378,2z3joGXrdGL2iEjIKQTiN1,0.000171,7,0.119,-8.371,0,0.0928,119.976,3,https://api.spotify.com/v1/tracks/2z3joGXrdGL2iEjIKQTiN1,audio_features,spotify:track:2z3joGXrdGL2iEjIKQTiN1,0.626,Ville Mentality,24,0
24,0.687,https://api.spotify.com/v1/audio-analysis/7vRriwrloYVaoAe3a9wJHe,0.492,251034,0.275,7vRriwrloYVaoAe3a9wJHe,0.0,6,0.101,-13.4,0,0.3,92.6,4,https://api.spotify.com/v1/tracks/7vRriwrloYVaoAe3a9wJHe,audio_features,spotify:track:7vRriwrloYVaoAe3a9wJHe,0.18,I Hate U I Love U,10,1
25,0.061,https://api.spotify.com/v1/audio-analysis/4Km5HrUvYTaSUfiSGPJeQR,0.927,343150,0.665,4Km5HrUvYTaSUfiSGPJeQR,0.0,11,0.123,-5.313,1,0.244,127.076,4,https://api.spotify.com/v1/tracks/4Km5HrUvYTaSUfiSGPJeQR,audio_features,spotify:track:4Km5HrUvYTaSUfiSGPJeQR,0.175,Bad And Boujee,24,0
26,0.0848,https://api.spotify.com/v1/audio-analysis/2aksifNn5ph8igDOkPBA02,0.506,224000,0.641,2aksifNn5ph8igDOkPBA02,8.09e-06,4,0.073,-4.815,0,0.0456,171.957,3,https://api.spotify.com/v1/tracks/2aksifNn5ph8igDOkPBA02,audio_features,spotify:track:2aksifNn5ph8igDOkPBA02,0.393,Love On The Brain,20,0
27,0.76,https://api.spotify.com/v1/audio-analysis/2pXpURmn6zC5ZYDMms6fwa,0.725,155933,0.276,2pXpURmn6zC5ZYDMms6fwa,0.0,7,0.116,-12.25,1,0.0599,112.89,4,https://api.spotify.com/v1/tracks/2pXpURmn6zC5ZYDMms6fwa,audio_features,spotify:track:2pXpURmn6zC5ZYDMms6fwa,0.717,The Greatest,18,0
28,0.358,https://api.spotify.com/v1/audio-analysis/0utlOiJy2weVl9WTkcEWHy,0.894,216520,0.284,0utlOiJy2weVl9WTkcEWHy,0.000487,11,0.11,-13.002,0,0.33,138.944,4,https://api.spotify.com/v1/tracks/0utlOiJy2weVl9WTkcEWHy,audio_features,spotify:track:0utlOiJy2weVl9WTkcEWHy,0.413,4 Your Eyez Only,29,0
29,0.218,https://api.spotify.com/v1/audio-analysis/77IAeEz8LEchPN8UNjaTJ2,0.713,316920,0.496,77IAeEz8LEchPN8UNjaTJ2,0.000237,7,0.0761,-10.045,0,0.311,162.039,4,https://api.spotify.com/v1/tracks/77IAeEz8LEchPN8UNjaTJ2,audio_features,spotify:track:77IAeEz8LEchPN8UNjaTJ2,0.6,Foldin Clothes,30,0
30,0.105,https://api.spotify.com/v1/audio-analysis/0SGkqnVQo9KPytSri1H6cF,0.77,222360,0.567,0SGkqnVQo9KPytSri1H6cF,0.0,2,0.125,-5.698,1,0.175,81.477,4,https://api.spotify.com/v1/tracks/0SGkqnVQo9KPytSri1H6cF,audio_features,spotify:track:0SGkqnVQo9KPytSri1H6cF,0.26,Bounce Back,31,0
31,0.118,https://api.spotify.com/v1/audio-analysis/3QGsuHI8jO1Rx4JWLUh9jd,0.672,187973,0.81,3QGsuHI8jO1Rx4JWLUh9jd,0.0,10,0.106,-4.104,0,0.226,82.888,4,https://api.spotify.com/v1/tracks/3QGsuHI8jO1Rx4JWLUh9jd,audio_features,spotify:track:3QGsuHI8jO1Rx4JWLUh9jd,0.771,Treat You Better,6,1
32,0.44,https://api.spotify.com/v1/audio-analysis/3dhjNA0jGA8vHBQ1VdD6vV,0.767,269187,0.819,3dhjNA0jGA8vHBQ1VdD6vV,0.0,0,0.0863,-5.945,0,0.127,92.99,4,https://api.spotify.com/v1/tracks/3dhjNA0jGA8vHBQ1VdD6vV,audio_features,spotify:track:3dhjNA0jGA8vHBQ1VdD6vV,0.583,I Feel It Coming,22,0
33,0.776,https://api.spotify.com/v1/audio-analysis/5rmcjZTrE9JR1YrbNZDFNW,0.513,278920,0.197,5rmcjZTrE9JR1YrbNZDFNW,0.00272,2,0.114,-15.167,1,0.0851,69.82,4,https://api.spotify.com/v1/tracks/5rmcjZTrE9JR1YrbNZDFNW,audio_features,spotify:track:5rmcjZTrE9JR1YrbNZDFNW,0.049,She's Mine Pt. 2,34,0
34,0.109,https://api.spotify.com/v1/audio-analysis/23L5CiUhw2jV1OIMwthR3S,0.501,195707,0.519,23L5CiUhw2jV1OIMwthR3S,0.0,4,0.454,-5.88,0,0.0409,133.99,4,https://api.spotify.com/v1/tracks/23L5CiUhw2jV1OIMwthR3S,audio_features,spotify:track:23L5CiUhw2jV1OIMwthR3S,0.168,In The Name Of Love,24,0
35,0.0508,https://api.spotify.com/v1/audio-analysis/0SuLAslEMFZAXf0SwY7syi,0.584,217603,0.569,0SuLAslEMFZAXf0SwY7syi,0.0,0,0.0924,-4.259,1,0.166,89.779,4,https://api.spotify.com/v1/tracks/0SuLAslEMFZAXf0SwY7syi,audio_features,spotify:track:0SuLAslEMFZAXf0SwY7syi,0.501,All Time Low,32,0
36,0.572,https://api.spotify.com/v1/audio-analysis/6hdkw1wzhIRYPlYDUtCY5m,0.416,210307,0.773,6hdkw1wzhIRYPlYDUtCY5m,0.0,8,0.105,-3.784,1,0.0949,122.65,4,https://api.spotify.com/v1/tracks/6hdkw1wzhIRYPlYDUtCY5m,audio_features,spotify:track:6hdkw1wzhIRYPlYDUtCY5m,0.716,Love Me Now,23,0
37,0.606,https://api.spotify.com/v1/audio-analysis/6wycnu8FWXsj68ig7BEot9,0.686,230600,0.417,6wycnu8FWXsj68ig7BEot9,1.79e-06,7,0.0844,-7.787,1,0.0363,82.407,3,https://api.spotify.com/v1/tracks/6wycnu8FWXsj68ig7BEot9,audio_features,spotify:track:6wycnu8FWXsj68ig7BEot9,0.451,Blue Ain't Your Color,24,0
38,0.0106,https://api.spotify.com/v1/audio-analysis/1WkMMavIMc4JZ8cfMmxHkI,0.669,237547,0.832,1WkMMavIMc4JZ8cfMmxHkI,0.0,0,0.0968,-5.72,1,0.0682,113.035,4,https://api.spotify.com/v1/tracks/1WkMMavIMc4JZ8cfMmxHkI,audio_features,spotify:track:1WkMMavIMc4JZ8cfMmxHkI,0.7,Can't Stop The Feeling!,1,1
39,0.055,https://api.spotify.com/v1/audio-analysis/7zsXy7vlHdItvUSH8EwQss,0.602,185360,0.797,7zsXy7vlHdItvUSH8EwQss,0.0,6,0.187,-5.084,0,0.0534,92.928,4,https://api.spotify.com/v1/tracks/7zsXy7vlHdItvUSH8EwQss,audio_features,spotify:track:7zsXy7vlHdItvUSH8EwQss,0.492,Cold Water,2,1
40,0.0472,https://api.spotify.com/v1/audio-analysis/3S4px9f4lceWdKf0gWciFu,0.628,211667,0.698,3S4px9f4lceWdKf0gWciFu,0.00143,6,0.0907,-5.608,0,0.105,89.976,4,https://api.spotify.com/v1/tracks/3S4px9f4lceWdKf0gWciFu,audio_features,spotify:track:3S4px9f4lceWdKf0gWciFu,0.732,Cheap Thrills,1,1
41,0.177,https://api.spotify.com/v1/audio-analysis/7lGKEWMXVWWTt3X71Bv44I,0.598,193546,0.673,7lGKEWMXVWWTt3X71Bv44I,0.000316,9,0.203,-6.134,0,0.0469,117.02,4,https://api.spotify.com/v1/tracks/7lGKEWMXVWWTt3X71Bv44I,audio_features,spotify:track:7lGKEWMXVWWTt3X71Bv44I,0.255,Unsteady,20,0
42,0.157,https://api.spotify.com/v1/audio-analysis/1i1fxkWeaMmKEB4T7zqbzK,0.532,208373,0.869,1i1fxkWeaMmKEB4T7zqbzK,0.00508,11,0.136,-5.094,1,0.172,159.803,4,https://api.spotify.com/v1/tracks/1i1fxkWeaMmKEB4T7zqbzK,audio_features,spotify:track:1i1fxkWeaMmKEB4T7zqbzK,0.422,Don't Let Me Down,3,1
43,0.125,https://api.spotify.com/v1/audio-analysis/0AS63m1wHv9n4VVRizK6Hc,0.568,208733,0.669,0AS63m1wHv9n4VVRizK6Hc,0.0,11,0.111,-4.889,0,0.0794,147.926,4,https://api.spotify.com/v1/tracks/0AS63m1wHv9n4VVRizK6Hc,audio_features,spotify:track:0AS63m1wHv9n4VVRizK6Hc,0.404,Mercy,35,0
44,0.47,https://api.spotify.com/v1/audio-analysis/0HZk0QsXPhMNAWNDR3rYE8,0.364,268960,0.378,0HZk0QsXPhMNAWNDR3rYE8,0.0,7,0.339,-7.381,0,0.0331,89.918,3,https://api.spotify.com/v1/tracks/0HZk0QsXPhMNAWNDR3rYE8,audio_features,spotify:track:0HZk0QsXPhMNAWNDR3rYE8,0.366,Hallelujah,32,0
45,0.676,https://api.spotify.com/v1/audio-analysis/6xE98wKYt4vZk8j7cctjw8,0.661,131733,0.402,6xE98wKYt4vZk8j7cctjw8,0.0,2,0.0556,-11.954,1,0.0299,119.585,4,https://api.spotify.com/v1/tracks/6xE98wKYt4vZk8j7cctjw8,audio_features,spotify:track:6xE98wKYt4vZk8j7cctjw8,0.822,Jingle Bell Rock,35,0
46,0.533,https://api.spotify.com/v1/audio-analysis/0D21XvHcVsIvJM6FcGY2BT,0.64,234526,0.819,0D21XvHcVsIvJM6FcGY2BT,0.0,7,0.156,-4.108,1,0.455,166.012,4,https://api.spotify.com/v1/tracks/0D21XvHcVsIvJM6FcGY2BT,audio_features,spotify:track:0D21XvHcVsIvJM6FcGY2BT,0.623,OOOUUU,19,0
47,0.652,https://api.spotify.com/v1/audio-analysis/28fuXrmmF9dYWx25dMW9dP,0.676,124520,0.56,28fuXrmmF9dYWx25dMW9dP,0.0,8,0.462,-6.281,1,0.0611,141.285,4,https://api.spotify.com/v1/tracks/28fuXrmmF9dYWx25dMW9dP,audio_features,spotify:track:28fuXrmmF9dYWx25dMW9dP,0.828,Rockin' Around The Christmas Tree,14,0
48,0.0312,https://api.spotify.com/v1/audio-analysis/5uDASfU19gDxSjW8cnCaBp,0.886,177184,0.427,5uDASfU19gDxSjW8cnCaBp,0.00099,6,0.0906,-10.028,1,0.145,108.034,4,https://api.spotify.com/v1/tracks/5uDASfU19gDxSjW8cnCaBp,audio_features,spotify:track:5uDASfU19gDxSjW8cnCaBp,0.23,Chill Bill,29,0
49,0.711,https://api.spotify.com/v1/audio-analysis/5dTJMpqiELczVuHJP3OAEu,0.69,232600,0.407,5dTJMpqiELczVuHJP3OAEu,0.0,9,0.126,-7.739,1,0.0297,111.916,4,https://api.spotify.com/v1/tracks/5dTJMpqiELczVuHJP3OAEu,audio_features,spotify:track:5dTJMpqiELczVuHJP3OAEu,0.181,This Town,25,0
50,0.00413,https://api.spotify.com/v1/audio-analysis/0OI7AFifLSoGzpb8bdBLLV,0.653,202805,0.718,0OI7AFifLSoGzpb8bdBLLV,0.0,3,0.0537,-5.232,0,0.213,82.034,4,https://api.spotify.com/v1/tracks/0OI7AFifLSoGzpb8bdBLLV,audio_features,spotify:track:0OI7AFifLSoGzpb8bdBLLV,0.216,X,36,0
51,0.00383,https://api.spotify.com/v1/audio-analysis/3EmmCZoqpWOTY1g2GBwJoR,0.647,198774,0.932,3EmmCZoqpWOTY1g2GBwJoR,1.5e-06,11,0.0574,-3.515,1,0.0824,114.991,4,https://api.spotify.com/v1/tracks/3EmmCZoqpWOTY1g2GBwJoR,audio_features,spotify:track:3EmmCZoqpWOTY1g2GBwJoR,0.374,Just Hold On,52,0
52,0.181,https://api.spotify.com/v1/audio-analysis/4F7A0DXBrmUAkp32uenhZt,0.585,249213,0.612,4F7A0DXBrmUAkp32uenhZt,1.03e-05,1,0.293,-8.341,1,0.0806,77.487,4,https://api.spotify.com/v1/tracks/4F7A0DXBrmUAkp32uenhZt,audio_features,spotify:track:4F7A0DXBrmUAkp32uenhZt,0.188,Party Monster,16,0
53,0.698,https://api.spotify.com/v1/audio-analysis/0eneujAc4PxkdjP25Gsue1,0.73,237427,0.747,0eneujAc4PxkdjP25Gsue1,1.63e-05,8,0.152,-9.496,0,0.324,90.039,4,https://api.spotify.com/v1/tracks/0eneujAc4PxkdjP25Gsue1,audio_features,spotify:track:0eneujAc4PxkdjP25Gsue1,0.751,False Prophets,54,0
54,0.136,https://api.spotify.com/v1/audio-analysis/4gmmRb6bZJffOOiww1JGTO,0.906,235040,0.444,4gmmRb6bZJffOOiww1JGTO,6.44e-05,4,0.173,-8.692,0,0.384,140.063,4,https://api.spotify.com/v1/tracks/4gmmRb6bZJffOOiww1JGTO,audio_features,spotify:track:4gmmRb6bZJffOOiww1JGTO,0.678,No Heart,55,0
55,0.0406,https://api.spotify.com/v1/audio-analysis/498ZVInMGDkmmNVpSWqHiZ,0.488,226173,0.915,498ZVInMGDkmmNVpSWqHiZ,0.0,7,0.351,-4.255,1,0.0389,75.019,4,https://api.spotify.com/v1/tracks/498ZVInMGDkmmNVpSWqHiZ,audio_features,spotify:track:498ZVInMGDkmmNVpSWqHiZ,0.646,May We All,30,0
56,0.847,https://api.spotify.com/v1/audio-analysis/3GVkPk8mqxz0itaAriG1L7,0.734,95467,0.57,3GVkPk8mqxz0itaAriG1L7,2.14e-05,7,0.112,-7.066,0,0.133,129.953,4,https://api.spotify.com/v1/tracks/3GVkPk8mqxz0itaAriG1L7,audio_features,spotify:track:3GVkPk8mqxz0itaAriG1L7,0.689,Everybody Dies,57,0
57,0.069,https://api.spotify.com/v1/audio-analysis/2ANLarE8yHVsLWW21nj79M,0.843,163944,0.359,2ANLarE8yHVsLWW21nj79M,0.0,0,0.12,-7.417,1,0.461,81.987,4,https://api.spotify.com/v1/tracks/2ANLarE8yHVsLWW21nj79M,audio_features,spotify:track:2ANLarE8yHVsLWW21nj79M,0.156,You Was Right,49,0
58,0.556,https://api.spotify.com/v1/audio-analysis/2q6GtPq9oMHyjebvjk9qT7,0.681,218986,0.335,2q6GtPq9oMHyjebvjk9qT7,0.0,3,0.104,-8.479,1,0.0489,73.762,4,https://api.spotify.com/v1/tracks/2q6GtPq9oMHyjebvjk9qT7,audio_features,spotify:track:2q6GtPq9oMHyjebvjk9qT7,0.349,Wanna Be That Song,53,0
59,0.0173,https://api.spotify.com/v1/audio-analysis/4VJ7mnW4wjjIgPBM6KWvPu,0.412,325615,0.548,4VJ7mnW4wjjIgPBM6KWvPu,0.0,10,0.181,-6.981,1,0.243,81.293,4,https://api.spotify.com/v1/tracks/4VJ7mnW4wjjIgPBM6KWvPu,audio_features,spotify:track:4VJ7mnW4wjjIgPBM6KWvPu,0.176,Do You Mind,27,0
60,0.0189,https://api.spotify.com/v1/audio-analysis/4vb4mFvYsr2h6enhjJsq9Y,0.596,240427,0.838,4vb4mFvYsr2h6enhjJsq9Y,1.54e-05,5,0.108,-6.52,0,0.0704,94.982,4,https://api.spotify.com/v1/tracks/4vb4mFvYsr2h6enhjJsq9Y,audio_features,spotify:track:4vb4mFvYsr2h6enhjJsq9Y,0.472,Water Under The Bridge,58,0
61,0.437,https://api.spotify.com/v1/audio-analysis/7dZ1Odmx9jWIweQSatnRqo,0.665,205280,0.424,7dZ1Odmx9jWIweQSatnRqo,0.0,0,0.107,-7.838,1,0.0444,129.911,4,https://api.spotify.com/v1/tracks/7dZ1Odmx9jWIweQSatnRqo,audio_features,spotify:track:7dZ1Odmx9jWIweQSatnRqo,0.134,Million Reasons,52,0
62,0.0511,https://api.spotify.com/v1/audio-analysis/1wZqJM5FGDEl3FjHDxDyQd,0.717,235477,0.347,1wZqJM5FGDEl3FjHDxDyQd,2.43e-06,11,0.087,-10.265,0,0.0636,84.987,4,https://api.spotify.com/v1/tracks/1wZqJM5FGDEl3FjHDxDyQd,audio_features,spotify:track:1wZqJM5FGDEl3FjHDxDyQd,0.0589,Come And See Me,55,0
63,0.0312,https://api.spotify.com/v1/audio-analysis/3V8sM5OOG6YfDuDLa2IIYJ,0.618,180520,0.727,3V8sM5OOG6YfDuDLa2IIYJ,0.0,3,0.196,-7.224,0,0.208,164.992,4,https://api.spotify.com/v1/tracks/3V8sM5OOG6YfDuDLa2IIYJ,audio_features,spotify:track:3V8sM5OOG6YfDuDLa2IIYJ,0.401,Used To This,14,0
64,0.695,https://api.spotify.com/v1/audio-analysis/5uCax9HTNlzGybIStD3vDh,0.358,211467,0.557,5uCax9HTNlzGybIStD3vDh,0.0,10,0.0902,-7.398,1,0.059,85.043,4,https://api.spotify.com/v1/tracks/5uCax9HTNlzGybIStD3vDh,audio_features,spotify:track:5uCax9HTNlzGybIStD3vDh,0.494,Say You Won't Let Go,60,0
65,0.173,https://api.spotify.com/v1/audio-analysis/5EbX5xL3O2xT8FxCpYzgUO,0.315,175517,0.563,5EbX5xL3O2xT8FxCpYzgUO,0.000242,9,0.0673,-9.671,1,0.354,179.484,4,https://api.spotify.com/v1/tracks/5EbX5xL3O2xT8FxCpYzgUO,audio_features,spotify:track:5EbX5xL3O2xT8FxCpYzgUO,0.147,How Far I'll Go,52,0
66,0.00173,https://api.spotify.com/v1/audio-analysis/0qfpNzOaft5GMbxGnXfCOJ,0.49,222920,0.603,0qfpNzOaft5GMbxGnXfCOJ,0.0,4,0.134,-6.079,1,0.032,119.961,3,https://api.spotify.com/v1/tracks/0qfpNzOaft5GMbxGnXfCOJ,audio_features,spotify:track:0qfpNzOaft5GMbxGnXfCOJ,0.302,Darlin' Don't Go,67,0
67,0.126,https://api.spotify.com/v1/audio-analysis/0jMikeoKkkSOby4ofddqYs,0.524,260933,0.76,0jMikeoKkkSOby4ofddqYs,1.1e-05,5,0.239,-4.214,1,0.0361,143.991,4,https://api.spotify.com/v1/tracks/0jMikeoKkkSOby4ofddqYs,audio_features,spotify:track:0jMikeoKkkSOby4ofddqYs,0.437,Better Man,53,0
68,0.125,https://api.spotify.com/v1/audio-analysis/7px4t7HGiuMUvFkEOpZEwp,0.497,191827,0.805,7px4t7HGiuMUvFkEOpZEwp,0.0,11,0.167,-3.995,1,0.0332,166.048,4,https://api.spotify.com/v1/tracks/7px4t7HGiuMUvFkEOpZEwp,audio_features,spotify:track:7px4t7HGiuMUvFkEOpZEwp,0.696,Song For Another Time,59,0
69,0.051,https://api.spotify.com/v1/audio-analysis/0qgZvYWLIqDn0tXimF8gPa,0.766,165600,0.64,0qgZvYWLIqDn0tXimF8gPa,0.0,0,0.237,-8.899,1,0.0345,100.044,4,https://api.spotify.com/v1/tracks/0qgZvYWLIqDn0tXimF8gPa,audio_features,spotify:track:0qgZvYWLIqDn0tXimF8gPa,0.67,Dirty Laundry,69,0
